Timestamp,Page,Status,LoadTime,Score
2026-02-26T23:23:08.195Z,Category,OK,3.112,100
2026-02-26T23:23:08.195Z,Product Page,OK,1.542,100
2026-02-26T23:23:08.195Z,Add To Cart,OK,0,100
2026-02-26T23:38:14.174Z,Homepage,OK,8.551,100
2026-02-26T23:38:14.174Z,Category,OK,2.366,100
2026-02-26T23:38:14.174Z,Product Page,OK,1.577,100
2026-02-26T23:38:14.174Z,Add To Cart,OK,0,100
2026-02-26T23:53:06.645Z,Homepage,OK,8.6,100
2026-02-26T23:53:06.645Z,Category,OK,1.161,100
2026-02-26T23:53:06.645Z,Product Page,OK,1.241,100
2026-02-26T23:53:06.645Z,Add To Cart,OK,0,100
